iter	Passed	Remaining
180	67971	495327
181	68365	495083
182	68819	495274
183	69181	494799
184	69558	494431
185	69977	494357
186	70361	494033
187	70712	493483
188	71080	493050
189	71473	492792
190	71849	492411
191	72213	491951
192	72657	492034
193	73077	491956
194	73474	491713
195	73820	491131
196	74219	490901
197	74537	490137
198	74965	490101
199	75349	489772
200	75706	489265
201	76114	489093
202	76466	488557
203	76852	488237
204	77251	488001
205	77719	488197
206	78081	487725
207	78447	487277
208	78850	487063
209	79206	486551
210	79612	486355
211	80044	486309
212	80424	485942
213	80816	485651
214	81266	485710
215	81657	485409
216	82073	485252
217	82470	484988
218	82811	484391
219	83173	483917
220	83539	483469
221	83915	483078
222	84269	482565
223	84648	482193
224	84994	481638
225	85384	481329
226	85746	480857
227	86139	480566
228	86506	480129
229	86885	479760
230	87258	479356
231	87602	478795
232	87974	478382
233	88403	478285
234	88765	477822
235	89139	477424
236	89494	476928
237	89863	476504
238	90208	475953
239	90638	475850
240	90995	475365
241	91321	474721
242	91736	474536
243	92108	474133
244	92525	473956
245	92954	473840
246	93305	473327
247	93660	472835
248	94099	472766
249	94484	472422
250	94863	472052
251	95258	471757
252	95625	471321
253	96050	471178
254	96502	471156
255	96880	470776
256	97289	470550
257	97734	470487
258	98141	470245
259	98485	469699
260	98936	469662
261	99314	469279
262	99742	469132
263	100132	468800
264	100500	468370
265	100927	468211
266	101362	468090
267	101802	467986
268	102211	467740
269	102684	467783
270	103100	467568
271	103479	467180
272	103847	466744
273	104236	466401
274	104669	466256
275	104986	465590
276	105336	465079
277	105676	464522
278	106078	464236
279	106398	463594
280	106733	463017
281	107119	462664
282	107541	462466
283	108011	462471
284	108407	462159
285	108790	461787
286	109194	461509
287	109521	460902
288	109949	460720
289	110320	460301
290	110714	459977
291	111155	459849
292	111581	459653
293	111979	459344
294	112352	458933
295	112709	458453
296	113027	457817
297	113433	457542
298	113802	457112
299	114162	456651
300	114543	456270
301	114895	455776
302	115275	455395
303	115730	455310
304	116150	455083
305	116526	454683
306	116970	454547
307	117384	454293
308	117725	453757
309	118063	453210
310	118377	452573
311	118716	452034
312	119099	451664
313	119413	451032
314	119815	450734
315	120200	450371
316	120523	449777
317	120903	449396
318	121311	449118
319	121737	448908
320	122208	448858
321	122601	448523
322	122936	447975
323	123319	447604
324	123743	447379
325	124108	446943
326	124466	446482
327	124850	446112
328	125209	445653
329	125571	445208
330	125987	444951
331	126397	444675
332	126778	444294
333	127189	444020
334	127534	443515
335	127930	443188
336	128285	442718
337	128683	442396
338	129073	442049
339	129463	441698
340	129833	441280
341	130232	440963
342	130580	440472
343	130943	440029
344	131322	439643
345	131734	439368
346	132154	439120
347	132552	438794
348	132893	438282
349	133360	438185
350	133681	437607
351	134053	437195
352	134482	436971
353	134900	436712
354	135251	436233
355	135669	435971
356	136111	435784
357	136498	435422
358	136821	434857
359	137187	434427
360	137562	434025
361	137915	433557
362	138335	433298
363	138768	433078
364	139149	432698
365	139568	432434
366	139978	432140
367	140379	431819
368	140786	431515
369	141126	431008
370	141494	430586
371	141870	430187
372	142218	429704
373	142693	429605
374	143023	429069
375	143455	428840
376	143775	428274
377	144203	428032
378	144610	427726
379	144924	427146
380	145333	426845
381	145724	426493
382	146100	426095
383	146498	425761
384	146833	425244
385	147214	424861
386	147571	424411
387	147915	423922
388	148308	423576
389	148658	423105
390	149088	422861
391	149476	422500
392	149889	422207
393	150277	421845
394	150674	421507
395	150988	420937
396	151393	420622
397	151777	420247
398	152136	419804
399	152514	419414
400	152924	419111
401	153259	418603
402	153672	418308
403	153991	417758
404	154329	417259
405	154725	416921
406	155135	416617
407	155472	416118
408	155860	415756
409	156273	415457
410	156648	415061
411	157015	414642
412	157376	414209
413	157723	413738
414	158147	413470
415	158535	413106
416	158966	412856
417	159291	412329
418	159687	411985
419	160063	411592
420	160405	411110
421	160758	410656
422	161131	410256
423	161607	410116
424	161985	409728
425	162401	409433
426	162828	409168
427	163238	408860
428	163577	408370
429	163920	407896
430	164299	407507
431	164623	406986
432	165057	406734
433	165416	406300
434	165846	406037
435	166200	405589
436	166613	405286
437	166978	404865
438	167401	404584
439	167788	404218
440	168214	403943
441	168649	403691
442	169042	403336
443	169426	402960
444	169776	402502
445	170232	402298
446	170630	401954
447	171040	401640
448	171422	401259
449	171764	400784
450	172183	400488
451	172580	400141
452	172898	399611
453	173237	399133
454	173620	398754
455	173967	398294
456	174396	398019
457	174746	397567
458	175183	397311
459	175537	396866
460	176001	396672
461	176395	396318
462	176826	396044
463	177284	395833
464	177681	395485
465	178046	395064
466	178405	394631
467	178810	394300
468	179218	393974
469	179664	393732
470	179994	393235
471	180476	393071
472	180820	392605
473	181184	392184
474	181566	391800
475	181971	391467
476	182339	391055
477	182718	390666
478	183179	390450
479	183592	390134
480	183971	389743
481	184367	389389
482	184750	389009
483	185141	388644
484	185493	388197
485	185911	387888
486	186272	387462
487	186677	387127
488	187120	386869
489	187496	386471
490	187966	386268
491	188336	385859
492	188762	385565
493	189194	385282
494	189641	385029
495	190054	384707
496	190369	384187
497	190692	383683
498	190990	383128
499	191491	382983
500	191867	382586
501	192331	382364
502	192707	381966
503	193079	381562
504	193410	381075
505	193803	380713
506	194166	380290
507	194616	380038
508	195028	379712
509	195469	379440
510	195881	379113
511	196298	378794
512	196689	378426
513	197085	378067
514	197414	377579
515	197775	377153
516	198149	376753
517	198501	376310
518	198900	375956
519	199328	375657
520	199726	375302
521	200141	374978
522	200538	374619
523	200986	374355
524	201325	373889
525	201681	373456
526	202056	373056
527	202389	372580
528	202729	372117
529	203138	371781
530	203543	371437
531	204014	371214
532	204405	370845
533	204736	370366
534	205178	370087
535	205497	369588
536	205839	369131
537	206217	368737
538	206623	368394
539	207108	368193
540	207437	367713
541	207823	367334
542	208239	367008
543	208598	366581
544	209005	366238
545	209398	365871
546	209789	365501
547	210109	365008
548	210464	364575
549	210790	364092
550	211169	363701
551	211500	363229
552	211845	362780
553	212165	362289
554	212514	361849
555	212960	361573
556	213398	361284
557	213771	360883
558	214115	360434
559	214606	360231
560	214972	359819
561	215332	359398
562	215748	359069
563	216163	358738
564	216521	358314
565	216906	357934
566	217292	357554
567	217661	357149
568	217992	356680
569	218363	356277
570	218735	355876
571	219087	355442
572	219542	355176
573	219982	354884
574	220477	354680
575	220937	354420
576	221363	354104
577	221771	353759
578	222135	353345
579	222568	353040
580	222964	352675
581	223344	352285
582	223850	352094
583	224294	351804
584	224644	351367
585	225020	350971
586	225480	350705
587	225958	350466
588	226317	350043
589	226725	349695
590	227222	349484
591	227588	349072
592	227951	348653
593	228339	348274
594	228754	347937
595	229135	347547
596	229520	347164
597	229905	346780
598	230278	346378
599	230626	345939
600	231005	345547
601	231357	345114
602	231768	344769
603	232178	344423
604	232576	344059
605	232900	343586
606	233288	343207
607	233644	342780
608	234064	342448
609	234430	342038
610	234805	341640
611	235248	341341
612	235603	340913
613	235949	340473
614	236345	340106
615	236738	339735
616	237167	339415
617	237599	339097
618	237913	338613
619	238293	338223
620	238649	337797
621	239044	337429
622	239462	337092
623	239828	336681
624	240241	336337
625	240656	335996
626	240956	335494
627	241311	335069
628	241706	334700
629	242109	334342
630	242468	333923
631	242948	333670
632	243294	333232
633	243707	332887
634	244181	332624
635	244531	332193
636	244865	331741
637	245230	331330
638	245587	330908
639	246048	330627
640	246401	330201
641	246800	329836
642	247195	329465
643	247557	329052
644	247916	328633
645	248237	328165
646	248690	327871
647	249011	327403
648	249357	326969
649	249717	326554
650	250080	326142
651	250423	325703
652	250786	325293
653	251150	324883
654	251551	324520
655	251960	324168
656	252370	323818
657	252732	323404
658	253177	323098
659	253558	322710
660	253934	322316
661	254302	321911
662	254644	321474
663	255024	321084
664	255437	320737
665	255794	320318
666	256162	319915
667	256490	319460
668	256852	319049
669	257276	318715
670	257645	318312
671	258022	317920
672	258433	317569
673	258865	317244
674	259352	316985
675	259824	316709
676	260187	316298
677	260527	315860
678	260944	315516
679	261334	315138
680	261695	314726
681	262162	314440
682	262553	314065
683	262970	313718
684	263312	313284
685	263740	312951
686	264114	312554
687	264443	312105
688	264854	311751
689	265193	311313
690	265675	311043
691	266015	310607
692	266357	310173
693	266756	309806
694	267122	309401
695	267497	309005
696	267900	308643
697	268386	308374
698	268746	307962
699	269102	307545
700	269578	307265
701	269973	306893
702	270439	306600
703	270869	306267
704	271221	305845
705	271629	305486
706	272002	305089
707	272404	304723
708	272859	304417
709	273191	303974
710	273538	303547
711	273999	303246
712	274379	302856
713	274750	302456
714	275090	302022
715	275563	301734
716	275946	301347
717	276283	300910
718	276688	300547
719	277046	300133
720	277365	299677
721	277819	299367
722	278314	299101
723	278772	298795
724	279121	298371
725	279604	298090
726	279956	297669
727	280339	297283
728	280698	296870
729	281049	296449
730	281473	296105
731	281847	295708
732	282188	295277
733	282650	294973
734	283047	294600
735	283415	294197
736	283792	293803
737	284226	293470
738	284634	293108
739	285019	292722
740	285334	292265
741	285698	291858
742	286120	291512
743	286518	291139
744	286909	290760
745	287321	290403
746	287662	289972
747	288043	289583
748	288432	289202
749	288831	288831
750	289167	288397
751	289543	288003
752	290004	287693
753	290434	287353
754	290783	286932
755	291206	286584
756	291655	286261
757	292015	285851
758	292414	285479
759	292799	285094
760	293239	284761
761	293633	284384
762	293951	283934
763	294333	283546
764	294697	283140
765	295055	282729
766	295389	282295
767	295778	281914
768	296174	281538
769	296552	281147
770	296957	280780
771	297361	280413
772	297736	280018
773	298122	279634
774	298491	279233
775	298858	278832
776	299312	278510
777	299686	278115
778	300082	277740
779	300553	277433
780	300898	277011
781	301284	276627
782	301698	276268
783	302135	275930
784	302526	275549
785	302899	275152
786	303314	274794
787	303712	274420
788	304153	274084
789	304555	273714
790	304883	273277
791	305275	272898
792	305610	272467
793	305952	272043
794	306429	271739
795	306782	271325
796	307132	270908
797	307553	270554
798	307928	270159
799	308295	269758
800	308789	269467
801	309177	269084
802	309553	268690
803	309928	268296
804	310359	267950
805	310726	267548
806	311084	267139
807	311456	266742
808	311873	266383
809	312321	266051
810	312678	265642
811	313027	265225
812	313424	264849
813	313835	264485
814	314191	264074
815	314532	263651
816	314904	263255
817	315270	262854
818	315692	262498
819	316130	262157
820	316531	261784
821	317006	261472
822	317366	261065
823	317698	260635
824	318088	260254
825	318426	259829
826	318834	259462
827	319192	259054
828	319547	258644
829	319937	258262
830	320324	257878
831	320749	257524
832	321181	257176
833	321548	256776
834	321914	256374
835	322248	255948
836	322626	255557
837	323056	255207
838	323440	254820
839	323837	254443
840	324236	254068
841	324662	253715
842	325032	253317
843	325395	252914
844	325750	252504
845	326232	252193
846	326643	251827
847	327019	251434
848	327374	251025
849	327725	250613
850	328128	250241
851	328505	249848
852	328899	249469
853	329294	249091
854	329615	248657
855	329982	248257
856	330352	247860
857	330699	247446
858	331068	247048
859	331445	246657
860	331901	246323
861	332310	245956
862	332626	245519
863	332996	245122
864	333458	244793
865	333835	244401
866	334227	244020
867	334676	243681
868	335190	243389
869	335556	242989
870	335917	242585
871	336284	242186
872	336706	241826
873	337087	241437
874	337542	241101
875	337907	240701
876	338312	240328
877	338632	239897
878	338947	239461
879	339345	239084
880	339847	238780
881	340222	238387
882	340640	238024
883	341042	237649
884	341396	237241
885	341832	236890
886	342237	236518
887	342602	236117
888	342978	235725
889	343375	235347
890	343739	234946
891	344085	234533
892	344467	234145
893	344948	233824
894	345346	233446
895	345696	233036
896	345981	232583
897	346348	232184
898	346755	231813
899	347171	231447
900	347571	231071
901	348002	230715
902	348410	230344
903	348812	229969
904	349232	229606
905	349672	229255
906	350013	228840
907	350392	228450
908	350763	228054
909	351228	227719
910	351612	227332
911	351974	226931
912	352379	226557
913	352818	226205
914	353232	225836
915	353673	225485
916	354127	225143
917	354460	224723
918	354929	224389
919	355272	223976
920	355674	223600
921	356094	223235
922	356486	222852
923	356964	222523
924	357400	222168
925	357893	221847
926	358370	221517
927	358777	221143
928	359114	220726
929	359600	220400
930	359947	219989
931	360324	219597
932	360771	219247
933	361137	218847
934	361485	218438
935	361829	218025
936	362168	217610
937	362574	217235
938	363035	216893
939	363418	216504
940	363843	216140
941	364164	215715
942	364574	215342
943	364941	214944
944	365330	214558
945	365706	214166
946	366105	213787
947	366505	213408
948	366895	213023
949	367277	212634
950	367692	212264
951	368053	211862
952	368421	211465
953	368763	211053
954	369098	210637
955	369536	210280
956	369923	209893
957	370241	209468
958	370662	209101
959	371029	208703
960	371460	208342
961	371826	207944
962	372291	207601
963	372695	207224
964	373109	206853
965	373432	206431
966	373803	206036
967	374250	205683
968	374647	205302
969	375030	204913
970	375365	204499
971	375783	204129
972	376171	203743
973	376536	203345
974	376920	202957
975	377320	202577
976	377802	202242
977	378277	201902
978	378651	201509
979	379066	201137
980	379476	200762
981	379903	200397
982	380266	199997
983	380663	199616
984	381063	199236
985	381461	198854
986	381859	198474
987	382174	198049
988	382594	197680
989	383028	197317
990	383407	196926
991	383793	196539
992	384257	196192
993	384707	195836
994	385111	195458
995	385460	195052
996	385844	194663
997	386188	194254
998	386552	193856
999	387008	193504
1000	387366	193102
1001	387787	192732
1002	388138	192327
1003	388628	191991
1004	388974	191584
1005	389336	191185
1006	389714	190793
1007	390095	190403
1008	390490	190020
1009	390891	189640
1010	391257	189243
1011	391693	188879
1012	392046	188476
1013	392459	188102
1014	392924	187751
1015	393271	187345
1016	393602	186932
1017	393925	186514
1018	394358	186149
1019	394733	185756
1020	395202	185408
1021	395652	185050
1022	396083	184684
1023	396532	184325
1024	396929	183943
1025	397304	183549
1026	397781	183204
1027	398120	182794
1028	398578	182439
1029	399030	182081
1030	399425	181697
1031	399827	181316
1032	400173	180910
1033	400600	180541
1034	400974	180147
1035	401349	179754
1036	401815	179402
1037	402162	178997
1038	402543	178607
1039	402913	178211
1040	403318	177832
1041	403714	177448
1042	404230	177117
1043	404579	176712
1044	405002	176340
1045	405393	175954
1046	405801	175576
1047	406266	175221
1048	406634	174825
1049	407025	174439
1050	407391	174042
1051	407737	173637
1052	408153	173261
1053	408544	172875
1054	409027	172528
1055	409404	172135
1056	409760	171734
1057	410158	171351
1058	410590	170982
1059	410989	170599
1060	411429	170233
1061	411796	169837
1062	412119	169422
1063	412624	169082
1064	413049	168710
1065	413457	168330
1066	413795	167922
1067	414191	167538
1068	414580	167150
1069	414929	166747
1070	415287	166347
1071	415656	165952
1072	416006	165549
1073	416439	165179
1074	416794	164779
1075	417214	164404
1076	417578	164007
1077	417926	163603
1078	418321	163218
1079	418711	162832
1080	419147	162463
1081	419529	162073
1082	419954	161700
1083	420317	161302
1084	420723	160922
1085	421139	160544
1086	421509	160150
1087	421951	159783
1088	422350	159399
1089	422835	159048
1090	423326	158698
1091	423754	158326
1092	424214	157964
1093	424575	157566
1094	425066	157216
1095	425498	156844
1096	425942	156476
1097	426344	156093
1098	426746	155709
1099	427109	155312
1100	427478	154917
1101	427866	154529
1102	428200	154121
1103	428623	153745
1104	429092	153385
1105	429416	152974
1106	429888	152616
1107	430328	152246
1108	430681	151845
1109	431080	151460
1110	431433	151060
1111	431809	150667
1112	432266	150302
1113	432703	149931
1114	433098	149545
1115	433430	149137
1116	433745	148723
1117	434194	148356
1118	434590	147970
1119	434995	147587
1120	435425	147213
1121	435800	146820
1122	436172	146426
1123	436607	146053
1124	436964	145654
1125	437453	145299
1126	437909	144933
1127	438300	144545
1128	438747	144176
1129	439104	143777
1130	439457	143377
1131	439869	142996
1132	440338	142633
1133	440722	142243
1134	441118	141857
1135	441513	141470
1136	441910	141085
1137	442333	140707
1138	442686	140307
1139	443071	139917
1140	443450	139525
1141	443807	139126
1142	444247	138754
1143	444652	138370
1144	445023	137976
1145	445480	137609
1146	445870	137220
1147	446223	136821
1148	446529	136407
1149	446924	136020
1150	447372	135650
1151	447759	135260
1152	448166	134877
1153	448537	134483
1154	448917	134092
1155	449282	133696
1156	449667	133306
1157	450044	132914
1158	450377	132509
1159	450832	132140
1160	451192	131743
1161	451587	131356
1162	451956	130962
1163	452393	130587
1164	452737	130186
1165	453229	129827
1166	453607	129435
1167	454055	129063
1168	454462	128680
1169	454823	128283
1170	455210	127894
1171	455566	127496
1172	455884	127087
1173	456254	126694
1174	456597	126292
1175	456989	125905
1176	457478	125544
1177	457914	125168
1178	458242	124763
1179	458615	124370
1180	458994	123979
1181	459386	123591
1182	459755	123197
1183	460167	122814
1184	460550	122424
1185	460943	122037
1186	461382	121661
1187	461750	121267
1188	462096	120867
1189	462582	120504
1190	463016	120127
1191	463373	119730
1192	463781	119347
1193	464240	118976
1194	464707	118607
1195	465106	118221
1196	465535	117842
1197	466009	117474
1198	466347	117073
1199	466680	116670
1200	467151	116301
1201	467512	115905
1202	467898	115516
1203	468370	115147
1204	468725	114750
1205	469118	114362
1206	469569	113988
1207	470008	113611
1208	470418	113227
1209	470869	112853
1210	471268	112466
1211	471664	112078
1212	472112	111703
1213	472522	111319
1214	472865	110919
1215	473290	110538
1216	473717	110157
1217	474077	109761
1218	474464	109372
1219	474853	108982
1220	475235	108592
1221	475642	108206
1222	476052	107822
1223	476470	107439
1224	476859	107050
1225	477263	106664
1226	477615	106266
1227	477990	105874
1228	478348	105477
1229	478765	105094
1230	479172	104709
1231	479561	104320
1232	479916	103923
1233	480295	103532
1234	480711	103148
1235	481114	102762
1236	481560	102385
1237	481943	101994
1238	482394	101618
1239	482733	101218
1240	483188	100842
1241	483563	100450
1242	483957	100061
1243	484344	99672
1244	484687	99273
1245	485138	98896
1246	485528	98507
1247	485989	98132
1248	486385	97744
1249	486747	97349
1250	487138	96960
1251	487525	96570
1252	487906	96179
1253	488353	95801
1254	488770	95417
1255	489190	95033
1256	489672	94662
1257	490138	94287
1258	490584	93908
1259	490957	93515
1260	491381	93132
1261	491817	92751
1262	492292	92377
1263	492672	91986
1264	493109	91605
1265	493509	91217
1266	493853	90819
1267	494221	90425
1268	494623	90037
1269	495088	89661
1270	495557	89286
1271	495919	88891
1272	496301	88500
1273	496730	88117
1274	497180	87737
1275	497571	87347
1276	498048	86973
1277	498391	86575
1278	498731	86176
1279	499091	85781
1280	499459	85387
1281	499887	85004
1282	500335	84624
1283	500733	84235
1284	501134	83847
1285	501632	83475
1286	502007	83082
1287	502418	82696
1288	502833	82310
1289	503264	81926
1290	503638	81534
1291	504090	81153
1292	504549	80774
1293	504928	80382
1294	505289	79987
1295	505662	79595
1296	506131	79217
1297	506604	78839
1298	506954	78443
1299	507282	78043
1300	507635	77647
1301	508066	77263
1302	508418	76867
1303	508914	76493
1304	509334	76107
1305	509696	75712
1306	510043	75316
1307	510459	74929
1308	510800	74532
1309	511157	74137
1310	511491	73738
1311	511865	73346
1312	512338	72968
1313	512752	72581
1314	513172	72195
1315	513594	71809
1316	514052	71428
1317	514472	71042
1318	514839	70648
1319	515191	70253
1320	515544	69858
1321	515878	69460
1322	516261	69069
1323	516668	68681
1324	517074	68292
1325	517545	67913
1326	517957	67525
1327	518441	67147
1328	518827	66756
1329	519216	66366
1330	519528	65965
1331	519930	65576
1332	520291	65182
1333	520693	64793
1334	521085	64403
1335	521479	64013
1336	521835	63619
1337	522226	63229
1338	522561	62832
1339	522872	62432
1340	523261	62042
1341	523698	61657
1342	524155	61275
1343	524511	60880
1344	524917	60492
1345	525348	60106
1346	525790	59722
1347	526170	59330
1348	526569	58941
1349	526919	58546
1350	527300	58155
1351	527756	57772
1352	528162	57383
1353	528583	56996
1354	528961	56604
1355	529292	56208
1356	529651	55814
1357	530141	55434
1358	530519	55042
1359	530934	54655
1360	531390	54271
1361	531799	53882
1362	532175	53490
1363	532541	53097
1364	532955	52709
1365	533412	52325
1366	533879	51942
1367	534211	51546
1368	534559	51152
1369	534966	50763
1370	535377	50374
1371	535689	49976
1372	536025	49581
1373	536400	49189
1374	536768	48797
1375	537200	48410
1376	537581	48019
1377	538007	47631
1378	538341	47236
1379	538747	46847
1380	539180	46460
1381	539515	46065
1382	539926	45677
1383	540316	45286
1384	540663	44892
1385	541021	44499
1386	541435	44111
1387	541829	43721
1388	542173	43327
1389	542513	42932
1390	542877	42540
1391	543329	42154
1392	543818	41772
1393	544170	41378
1394	544539	40986
1395	544925	40596
1396	545386	40211
1397	545823	39824
1398	546218	39433
1399	546586	39041
1400	546921	38647
1401	547376	38261
1402	547773	37871
1403	548198	37483
1404	548632	37096
1405	549019	36705
1406	549513	36321
1407	549936	35933
1408	550368	35545
1409	550780	35156
1410	551215	34768
1411	551610	34377
1412	552005	33987
1413	552383	33596
1414	552890	33212
1415	553364	32826
1416	553822	32439
1417	554176	32046
1418	554514	31653
1419	554918	31263
1420	555412	30877
1421	555851	30489
1422	556269	30100
1423	556758	29714
1424	557219	29327
1425	557611	28936
1426	558084	28549
1427	558441	28156
1428	558830	27765
1429	559253	27376
1430	559699	26987
1431	560068	26595
1432	560434	26203
1433	560800	25810
1434	561185	25419
1435	561572	25028
1436	561962	24637
1437	562402	24248
1438	562776	23856
1439	563122	23463
1440	563543	23073
1441	563892	22680
1442	564253	22288
1443	564716	21900
1444	565083	21508
1445	565476	21117
1446	565947	20729
1447	566279	20336
1448	566712	19946
1449	567055	19553
1450	567413	19161
1451	567795	18770
1452	568143	18377
1453	568598	17988
1454	568955	17596
1455	569446	17208
1456	569875	16818
1457	570273	16427
1458	570672	16036
1459	571050	15645
1460	571378	15252
1461	571797	14862
1462	572173	14470
1463	572615	14080
1464	572937	13687
1465	573367	13297
1466	573808	12907
1467	574243	12517
1468	574721	12128
1469	575150	11737
1470	575539	11346
1471	575909	10954
1472	576289	10563
1473	576643	10171
1474	576987	9779
1475	577366	9388
1476	577727	8996
1477	578180	8606
1478	578568	8214
1479	578943	7823
1480	579315	7432
1481	579707	7040
1482	580125	6650
1483	580552	6259
1484	580949	5868
1485	581390	5477
1486	581749	5085
1487	582086	4694
1488	582502	4303
1489	582933	3912
1490	583340	3521
1491	583709	3129
1492	584126	2738
1493	584605	2347
1494	584957	1956
1495	585333	1565
1496	585728	1173
1497	586066	782
1498	586405	391
1499	586816	0
