iter	F1	Logloss
0	0.972134242	0.5285954226
1	0.974271727	0.4200102835
2	0.9748379571	0.3528501641
3	0.9752127518	0.2936366545
4	0.9751307718	0.2537388175
5	0.9755377434	0.2249218215
6	0.9758232022	0.2038804659
7	0.9760790165	0.1864988124
8	0.9770530825	0.1707350227
9	0.9777335624	0.1588558636
10	0.9779871558	0.1506152426
11	0.9783689389	0.1437922241
12	0.9787600851	0.1382071963
13	0.9795112945	0.1319984359
14	0.979956804	0.126660642
15	0.9805789498	0.1213884526
16	0.9810084209	0.1173818295
17	0.9812088164	0.114324006
18	0.9814410154	0.1116356729
19	0.9818486702	0.1084716659
20	0.9820943975	0.1054914399
21	0.9823331638	0.10340253
22	0.9825353693	0.1011984373
23	0.9829387485	0.09847459324
24	0.9832548009	0.09614236475
25	0.9835376211	0.09344885864
26	0.9838417973	0.09132155863
27	0.9841810468	0.08918604314
28	0.9844785081	0.08745398255
29	0.9847340501	0.085381537
30	0.9849718989	0.08349494016
31	0.9854797175	0.0808525863
32	0.9856484871	0.0795787573
33	0.9859005426	0.07822218694
34	0.9864324489	0.07509915413
35	0.9869101052	0.07278937091
36	0.9871163701	0.0713882898
37	0.9873771962	0.06985807183
38	0.9877223348	0.06821832833
39	0.987852583	0.06741608462
40	0.9882133641	0.06541552055
41	0.9883805953	0.06453089703
42	0.9885546156	0.06366074306
43	0.9889911774	0.06163558203
44	0.9891941885	0.06060544091
45	0.9895960011	0.05870436027
46	0.9897991132	0.05772294792
47	0.9899749888	0.05684392436
48	0.9902089989	0.05573550748
49	0.9905241507	0.05408601391
50	0.9906866974	0.0532630025
51	0.9908136824	0.05259722374
52	0.9911170012	0.05105728331
53	0.9913828287	0.04982333809
54	0.9916668738	0.04840707461
55	0.9919852004	0.04701374611
56	0.9922819154	0.04547955371
57	0.9924320863	0.04466655369
58	0.9925532003	0.04402934693
59	0.992787472	0.04291060622
60	0.9930364189	0.04180877169
61	0.9931640702	0.04123258423
62	0.9932781538	0.04071496191
63	0.9934956311	0.03972438912
64	0.9936387501	0.03904003535
65	0.9937870285	0.03830805535
66	0.9939642263	0.03746861332
67	0.9941739362	0.03641800324
68	0.9943002255	0.03582568756
69	0.9944505479	0.03509665436
70	0.9945188439	0.03474455913
71	0.9946636139	0.03401047699
72	0.9948107233	0.0333238939
73	0.9949111929	0.03280336639
74	0.995092564	0.03198962881
75	0.9952099005	0.03145135975
76	0.995296076	0.03105422143
77	0.9954069776	0.03049200259
78	0.9955455196	0.02980710305
79	0.9956258453	0.02940666918
80	0.995709331	0.02899270354
81	0.995868378	0.02815627263
82	0.9959524185	0.02773211391
83	0.9960413651	0.02737718762
84	0.9961331407	0.02685179416
85	0.9961983247	0.02650961342
86	0.9962523298	0.02622642454
87	0.9963404864	0.02574417952
88	0.9964158733	0.02536449223
89	0.9965031579	0.024925248
90	0.9965716779	0.02456838879
91	0.9966784873	0.0240217412
92	0.996771166	0.02357250934
93	0.9968501441	0.02315509237
94	0.9969163229	0.02278197291
95	0.9969729165	0.02246970469
96	0.9970579801	0.02202401672
97	0.9971968432	0.02131453228
98	0.9973108094	0.02074859061
99	0.9973440571	0.0205555484
100	0.9974097859	0.02020666591
101	0.9974684981	0.01992367893
102	0.997526637	0.01958381435
103	0.9975653786	0.01933573634
104	0.9976048968	0.01908062725
105	0.9976558947	0.01881343952
106	0.9977054792	0.01851526831
107	0.9977519088	0.01827331935
108	0.9977947954	0.01804156859
109	0.9978266565	0.01784815958
110	0.9978752259	0.01757150478
111	0.997931993	0.01723724932
112	0.9979618628	0.01704225255
113	0.998035287	0.01660867392
114	0.9980581294	0.01646770186
115	0.9980861999	0.01629804122
116	0.9981428619	0.01597768403
117	0.998188364	0.0156883657
118	0.9982471678	0.01535845288
119	0.9982802198	0.01516663848
120	0.9983075281	0.01496475789
121	0.998370672	0.0146145505
122	0.998422394	0.01433502666
123	0.9984440272	0.01420293149
124	0.9984925276	0.01392131879
125	0.998525725	0.01372193196
126	0.9985568576	0.01352348684
127	0.9985721663	0.0134158452
128	0.9986240384	0.01308291644
129	0.9986644158	0.01285560102
130	0.9986733316	0.01277184235
131	0.9987216604	0.01249855969
132	0.9987387834	0.01234253675
133	0.9987577162	0.01221790614
134	0.9987772314	0.01207240192
135	0.9987933223	0.01194045021
136	0.9988319038	0.01171275068
137	0.9988485782	0.01161096365
138	0.9988883274	0.01136041773
139	0.9989051329	0.01123020544
140	0.9989292433	0.01106534878
141	0.9989487005	0.01091982456
142	0.9989738474	0.01077834688
143	0.9989921388	0.01062029909
144	0.9990192921	0.01045757431
145	0.9990192921	0.01045757431
146	0.999026404	0.01040809292
147	0.9990375892	0.01035443996
148	0.9990576326	0.01023853085
149	0.9990773536	0.01009640947
150	0.9990908677	0.01000305793
151	0.9991087794	0.009879271708
152	0.9991371695	0.009716188379
153	0.999153466	0.009607304936
154	0.999164266	0.009539835008
155	0.9991772635	0.009462039275
156	0.999186903	0.009392793651
157	0.9991997087	0.009281621352
158	0.9992103156	0.0092014382
159	0.9992212462	0.009124375665
160	0.999232177	0.009028968168
161	0.999248478	0.00892394651
162	0.9992564986	0.008845020305
163	0.9992830841	0.008652845811
164	0.9992857362	0.008616039774
165	0.9992989985	0.008515491087
166	0.9993084431	0.008452426507
167	0.9993158825	0.008381094795
168	0.9993372308	0.008249884885
169	0.9993457057	0.008189918655
170	0.9993503637	0.008146557801
171	0.9993673788	0.008026825974
172	0.9993831004	0.007901470629
173	0.999393323	0.007827116104
174	0.9994038693	0.00773250095
175	0.999417651	0.007616295529
176	0.9994333096	0.007498296617
177	0.9994406861	0.007441819453
178	0.9994498098	0.007380406452
179	0.9994571866	0.007309404194
180	0.9994724581	0.007177219998
181	0.9994808058	0.007104151413
182	0.9994909657	0.007033861337
183	0.9995014494	0.006954768163
184	0.9995214466	0.006828902901
185	0.9995286949	0.006763209639
186	0.9995375614	0.006684970518
187	0.9995476577	0.006587308135
188	0.9995708929	0.006412447947
189	0.999578854	0.006340850237
190	0.9995888216	0.006243329509
191	0.9995988543	0.006144574836
192	0.9995988543	0.006144574836
193	0.9996018964	0.006119032534
194	0.9996093402	0.006053100642
195	0.9996131592	0.006005622927
196	0.9996184022	0.005953194654
197	0.9996246163	0.00589295777
198	0.9996299243	0.005851336269
